runtime,director_popularity,actor1_popularity,actor2_popularity,actor3_popularity,actor4_popularity,actor5_popularity,cast_pop_mean,cast_pop_max,release_month,release_year,release_quarter,is_summer_release,is_holiday_release,star_count,cast_popularity_std,cast_gender_ratio,director_is_female,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,num_genres,keyword_count,lang_en,lang_fr,lang_es,lang_ja,lang_de,lang_other,is_english,revenue_missing_flag,budget_missing_flag,has_budget,log_budget,has_overview,overview_length,revenue
112,0.878,9.3407,3.4178,1.9246,2.4306,1.0545,3.63364,9.3407,12.0,2010.0,4.0,0,1,2,2.954224326350319,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,19,1,0,0,0,0,0,1,0,0,1,13.815511557963774,1,261,15440333.0
105,0.7834,2.3519,3.4985,5.0822,0.6172,1.3859,2.58714,5.0822,2.0,2010.0,1.0,0,0,2,1.5770149303034515,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,1,0,0.0,1,648,12971.0
80,0.7736,3.0492,2.6019,5.7069,2.3499,2.2798,3.19754,5.7069,12.0,2010.0,4.0,0,1,2,1.2833097562163238,0.2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,1,0,0,1,18.197537205138154,1,148,203509374.0
116,1.7272,1.8667,7.4681,3.4761,3.0265,1.3327,3.4340200000000003,7.4681,10.0,2010.0,4.0,0,0,3,2.1593370486332137,0.4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,173,24145613.0
97,0.2783,0.4879,3.0696,1.7644,1.563,2.5216,1.8813,3.0696,10.0,2010.0,4.0,0,0,1,0.8807479821152018,0.6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,13.122365377402328,1,321,288512.0
113,1.589,1.4795,1.832,1.8601,4.8122,3.7264,2.7420400000000003,4.8122,12.0,2010.0,4.0,0,1,2,1.3003480497159212,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,0,1,0,0,1,18.858935681335133,1,204,415686217.0
110,0.2371,0.532,3.7403,0.3156,1.2563,0.2946,1.22776,3.7403,8.0,2010.0,3.0,0,0,1,1.3038847504285032,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,14.635290829986122,1,183,6900000.0
99,1.4916,4.9513,0.1614,0.3164,0.1284,3.8982,1.89114,4.9513,4.0,2010.0,2.0,0,0,2,2.0962789848681878,0.3333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0.0,1,415,20728.0
103,1.231,2.6405,3.3907,1.4404,0.8299,1.0414,1.86858,3.3907,11.0,2010.0,4.0,0,1,1,0.9858124353039983,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0.0,1,270,1611000.0
107,1.0556,6.9417,7.2489,4.9137,4.0018,4.7251,5.5662400000000005,7.2489,11.0,2010.0,4.0,0,1,5,1.2887228058818543,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,11,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,341,60040976.0
112,1.6095,3.6806,1.0881,5.8184,2.7848,0.5974,2.79386,5.8184,9.0,2010.0,3.0,0,0,2,1.8798024274907188,0.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,1,0,0.0,1,144,1132843.0
92,0.7973,5.7876,3.2549,2.7062,1.1331,0.3344,2.64324,5.7876,2.0,2010.0,1.0,0,0,2,1.8908387922824093,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,13,1,0,0,0,0,0,1,0,0,1,17.76675429577647,1,446,52800000.0
101,0.5512,4.6065,1.9709,2.0605,1.7304,3.8682,2.8473,4.6065,3.0,2010.0,1.0,0,0,2,1.1637541200786354,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,11,1,0,0,0,0,0,1,0,0,1,17.399029524198163,1,353,64780213.0
85,0.4962,0.6701,0.4903,0.5878,2.5286,0.103,0.8759600000000001,2.5286,10.0,2010.0,4.0,0,0,0,0.8488620962205816,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,15.201805169084134,1,135,4000000.0
106,1.0103,5.2165,7.2489,3.2134,1.7762,3.1602,4.1230400000000005,7.2489,1.0,2010.0,1.0,0,0,4,1.9093883466702104,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,17.249497794707484,1,583,15134293.0
116,1.2333,8.2259,5.6559,5.2239,5.4012,1.1627,5.13392,8.2259,5.0,2010.0,2.0,1,0,4,2.266403614892987,0.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,1,0,0,1,19.11382792951231,1,266,336365676.0
142,0.4967,4.3961,1.1521,0.411,0.7595,0.4293,1.4296,4.3961,10.0,2010.0,4.0,0,0,1,1.5076013106919215,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,13.86068275661088,1,133,5021794.0
88,2.9299,5.8392,2.6561,8.6948,3.9124,2.4303,4.7065600000000005,8.6948,4.0,2010.0,2.0,0,0,3,2.332610879336715,0.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,0,0,1,0,0,1,17.822843761378564,1,279,152300000.0
103,0.4958,13.44,10.9173,3.3204,2.7422,1.732,6.43038,13.44,12.0,2010.0,4.0,0,1,3,4.787831358099406,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,149,278731369.0
104,1.905,7.7585,0.9679,1.4856,0.8226,0.6283,2.33258,7.7585,8.0,2010.0,3.0,0,0,1,2.7278176034331914,0.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,146,67900000.0
154,1.4029,1.3769,3.7617,1.5463,1.5085,3.5105,2.34078,3.7617,10.0,2010.0,4.0,0,0,2,1.062093371413267,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,1,0,0,0,0,0,0,0,1,17.034386422832473,1,273,48531470.0
165,2.8012,7.6387,5.1837,0.6587,3.0307,1.7244,3.64724,7.6387,2.0,2010.0,1.0,0,0,3,2.50204991285146,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,1,0,0,0,1,16.300417291085605,1,265,42345360.0
81,1.0726,8.8072,4.3087,7.1428,3.5303,3.6948,5.49676,8.8072,6.0,2010.0,2.0,1,0,5,2.106844655497885,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,8,1,0,0,0,0,0,1,0,0,1,17.665658180950928,1,287,10539000.0
88,0.8541,3.727,2.1217,2.597,1.2786,2.8508,2.51502,3.727,8.0,2010.0,3.0,0,0,1,0.8089251495657679,0.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,1,0,0,1,16.993564429978885,1,483,83188165.0
107,3.1733,1.0275,1.3972,1.5085,0.8236,0.4544,1.04224,1.5085,4.0,2010.0,2.0,0,0,0,0.38391967180648606,0.2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,12,0,1,0,0,0,0,0,0,0,1,17.034386422832473,1,169,34604339.0
107,1.9333,5.4552,2.6885,2.1211,5.3058,5.4548,4.20508,5.4552,3.0,2010.0,1.0,0,0,3,1.481834818594839,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,366,6344112.0
148,2.0067,15.72,1.8517,1.0115,4.3375,3.7873,5.341600000000001,15.72,9.0,2010.0,3.0,0,0,3,5.330373718230271,0.4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,1,0,0,0,0,0,1,0,0.0,1,145,6703873.0
105,0.8117,12.2766,1.6422,4.2307,2.7848,2.3438,4.65562,12.2766,5.0,2010.0,2.0,1,0,2,3.9034618596317814,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,288,82148538.0
101,0.8135,8.7924,3.6065,2.5446,2.3359,2.8807,4.03202,8.7924,6.0,2010.0,2.0,1,0,2,2.4189693701243926,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,24,1,0,0,0,0,0,1,0,0,1,14.508658238524095,1,242,13831503.0
101,0.8655,8.7811,8.0905,4.0018,3.1858,4.7251,5.7568600000000005,8.7811,5.0,2010.0,2.0,1,0,5,2.2515335685705424,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,16,1,0,0,0,0,0,1,0,0,1,16.759949589762293,1,423,49830607.0
101,1.161,8.1126,3.4485,2.3968,3.5271,0.8221,3.661420000000001,8.1126,1.0,2010.0,1.0,0,0,3,2.4305300651503985,0.4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,1,0,0,1,17.6867115897055,1,296,112462508.0
98,3.152,7.7475,5.4552,5.3807,3.8639,1.5981,4.80908,7.7475,12.0,2010.0,4.0,0,1,4,2.0289056344739147,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,447,310650585.0
110,1.7548,8.7811,7.6535,3.3257,5.4848,1.6669,5.3824,8.7811,3.0,2010.0,1.0,0,0,4,2.6364558710511354,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,19,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,393,136300000.0
93,0.8734,6.2064,4.8616,3.9951,1.4029,2.3117,3.75554,6.2064,11.0,2010.0,4.0,0,1,3,1.7266766560071403,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,12,1,0,0,0,0,0,1,0,0,1,15.76142084987672,1,278,7644937.0
99,2.1736,2.1736,0.3765,0.3794,0.2466,2.4439,1.124,2.4439,11.0,2010.0,4.0,0,1,0,0.9722975203094988,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,1,11.082157933374816,1,402,416498.0
99,1.4365,4.8916,0.7492,1.8138,5.0292,4.2822,3.3532,5.0292,6.0,2010.0,2.0,1,0,3,1.7429434827325871,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,1,16.118095750958314,1,228,221590.0
113,0.5624,5.6421,2.2048,5.8441,3.4625,5.0476,4.44022,5.8441,3.0,2010.0,1.0,0,0,4,1.3955173970968617,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,0,0,0,0,1,0,0,1,16.588099342704055,1,308,56000000.0
121,1.8508,2.1211,3.6714,4.8915,1.5606,2.892,3.02732,4.8915,10.0,2010.0,4.0,0,0,2,1.1731001549739901,0.2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,0,1,0,0.0,1,258,850994.0
90,1.7664,2.5043,3.1598,3.2452,4.081,1.0026,2.7985800000000003,4.081,4.0,2010.0,2.0,0,0,3,1.0282699303198553,0.8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,1,0,0,1,14.914123179965662,1,136,4313829.0
110,3.3782,8.8811,0.6653,0.66,0.6994,1.2255,2.42626,8.8811,9.0,2010.0,3.0,0,0,1,3.2344855532835513,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0.0,1,755,2921178.0
117,1.7971,7.0131,2.5182,2.5271,1.7644,1.0929,2.98314,7.0131,1.0,2010.0,1.0,0,0,1,2.0843729863918306,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,10,1,0,0,0,0,0,1,0,0,1,18.197537205138154,1,380,81126522.0
107,2.6361,3.2027,4.3895,6.8866,4.7648,1.7119,4.1911000000000005,6.8866,8.0,2010.0,3.0,0,0,4,1.7179977706621157,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,7,1,0,0,0,0,0,1,0,0,1,17.281246492014,1,514,80205382.0
95,2.3124,7.1442,0.431,4.3505,5.5644,2.3118,3.96038,7.1442,9.0,2010.0,3.0,0,0,3,2.367957886787685,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,12,1,0,0,0,0,0,1,0,0,1,14.502464097467449,1,238,19152480.0
82,1.0319,1.1386,1.0577,0.985,1.0233,1.336,1.10812,1.336,11.0,2010.0,4.0,0,1,0,0.12470242018501487,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,3,1,0,0,0,0,0,1,0,0,1,13.122365377402328,1,154,98017.0
94,1.1829,20.8778,2.1258,2.0939,2.7332,1.5851,5.88316,20.8778,1.0,2010.0,1.0,0,0,1,7.506144709662878,0.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,17.147715103853763,1,303,66166000.0
93,0.1764,0.1984,0.3272,0.1604,0.4665,0.0,0.288125,0.4665,6.0,2010.0,2.0,1,0,0,0.12011322522936434,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,1,0,0,0,0,0,1,0,1,0,0.0,1,323,1437000.0
75,0.8387,4.2427,6.5863,3.3596,3.6536,4.1787,4.40418,6.5863,7.0,2010.0,3.0,1,0,5,1.1395685523916494,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,10,1,0,0,0,0,0,1,0,1,0,0.0,1,157,6629178.0
115,1.4136,11.2039,2.4076,7.7433,3.6462,1.3316,5.26652,11.2039,3.0,2010.0,1.0,0,0,3,3.678841565166948,0.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,7,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,424,94882889.0
119,1.1596,1.9159,1.8815,1.6671,6.1852,4.6833,3.2665999999999995,6.1852,11.0,2010.0,4.0,0,1,2,1.834478541711513,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,14,1,0,0,0,0,0,1,0,0,1,17.822843761378564,1,309,89500000.0
147,0.5691,2.6258,3.142,2.2512,2.5016,2.1013,2.52438,3.142,5.0,2010.0,2.0,1,0,1,0.3594115768864436,0.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,406,290700000.0
104,0.8746,4.6039,6.2064,4.7209,0.353,13.7519,5.92722,13.7519,3.0,2010.0,1.0,0,0,4,4.372227600388617,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,18,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,283,9918093.0
96,1.1473,12.2766,7.0526,8.7343,4.4859,0.9819,6.70626,12.2766,2.0,2010.0,1.0,0,0,4,3.81994453603714,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,5,1,0,0,0,0,0,1,0,0,1,16.454567959008102,1,129,13657649.0
114,1.1777,5.3408,5.8392,2.9965,4.2004,4.656,4.606579999999999,5.8392,7.0,2010.0,3.0,1,0,5,0.9816530148682883,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,1,18.049617077054286,1,406,86387857.0
97,0.7747,8.0567,7.8484,7.744,6.8866,2.1158,6.5303,8.0567,4.0,2010.0,2.0,0,0,4,2.2429940793501886,0.2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,247,23580000.0
93,1.3915,0.4485,0.0865,0.212,0.2703,2.6194,0.7273400000000001,2.6194,10.0,2010.0,4.0,0,0,0,0.9531819943746316,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,1,0,0,1,14.914123179965662,1,102,103735.0
85,1.1865,9.7776,2.9334,8.7765,3.1598,2.8034,5.49014,9.7776,12.0,2010.0,4.0,0,1,3,3.110255650971476,0.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,0,0,1,18.53400943818794,1,139,237382724.0
95,2.9569,4.7649,1.2056,1.4904,2.4866,1.3258,2.2546600000000003,4.7649,5.0,2010.0,2.0,1,0,1,1.3343539374543771,0.2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,1,0,0.0,1,242,2340363.0
101,1.1739,4.8455,2.4078,1.2903,3.4841,3.2818,3.0619,4.8455,2.0,2010.0,1.0,0,0,3,1.181037779243323,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,10,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,147,54956140.0
114,1.7881,3.7955,3.497,3.9803,0.1559,0.1076,2.3072600000000003,3.9803,10.0,2010.0,4.0,0,0,3,1.783045505420431,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,0,0,0,0,0,1,0,0,1,17.453096744006448,1,399,105734416.0
91,0.7741,2.5237,0.3524,2.5523,0.6806,0.7454,1.37088,2.5523,10.0,2010.0,4.0,0,0,0,0.9622640373618873,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,12,1,0,0,0,0,0,1,0,0,1,14.914123179965662,1,189,177512032.0
108,0.5283,3.3574,2.3301,4.8305,2.6322,1.795,2.98904,4.8305,9.0,2010.0,3.0,0,0,2,1.0501363960933836,0.6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,1,16.341239282272525,1,153,1083683.0
98,0.2294,3.3974,1.7739,1.8778,0.881,3.8796,2.36194,3.8796,10.0,2010.0,4.0,0,0,2,1.1089486148600394,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,1,0,0.0,1,426,39674739.0
129,7.297,11.2039,1.7262,4.6112,0.8101,2.3832,4.14692,11.2039,10.0,2010.0,4.0,0,0,2,3.744902773317353,0.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,1,17.72753358339242,1,124,107000000.0
89,0.9269,1.6114,2.9263,2.6933,1.0867,1.171,1.89774,2.9263,1.0,2010.0,1.0,0,0,0,0.769256640140337,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,1,0,0,0,0,0,1,0,0,1,15.424948670398354,1,242,5224938.0
107,3.2394,0.79,2.1449,1.235,1.6695,2.0613,1.58014,2.1449,8.0,2010.0,3.0,0,0,0,0.5102738190422863,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,244,159291809.0
93,1.0655,2.1386,3.3715,4.79,1.5344,1.6468,2.69626,4.79,11.0,2010.0,4.0,0,1,2,1.2330422435585895,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,24,1,0,0,0,0,0,1,0,0,1,16.166885910365842,1,298,66984887.0
90,2.3686,4.5154,0.3165,7.2192,4.3815,1.3859,3.5637,7.2192,9.0,2010.0,3.0,0,0,3,2.458630946685574,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,1,15.201805169084134,1,130,143485.0
78,0.2683,0.278,3.0014,0.2643,0.1739,0.1621,0.77594,3.0014,9.0,2010.0,3.0,0,0,1,1.1137004670915784,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,11.775297421715827,1,236,213015.0
90,2.7844,0.8106,0.1851,0.4323,0.2406,0.3818,0.4100799999999999,0.8106,10.0,2010.0,4.0,0,0,0,0.21956740559563934,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.210440366976517,1,18,100000.0
107,3.7545,5.0469,2.2168,3.3017,1.8288,3.4831,3.17546,5.0469,2.0,2010.0,1.0,0,0,3,1.1265335087781454,0.2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,578,55600000.0
108,1.4376,4.6474,5.1482,2.0634,1.6018,2.461,3.1843600000000003,5.1482,5.0,2010.0,2.0,1,0,2,1.4339770397046112,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,1,0,0,1,16.906553056777135,1,225,25806953.0
108,3.7684,12.2766,5.0951,3.4761,2.0053,0.6596,4.702540000000001,12.2766,2.0,2010.0,1.0,0,0,3,4.065590013073133,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,6,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,277,114977104.0
91,0.2688,0.6924,1.1697,1.9,0.624,0.6983,1.01688,1.9,11.0,2010.0,4.0,0,1,0,0.48257436069480525,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0.0,1,114,1358896.0
163,3.6815,2.0062,0.4301,1.9758,1.5707,3.4657,1.8897,3.4657,9.0,2010.0,3.0,0,0,1,0.973340086506253,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,15.250595321348806,1,196,2600000.0
100,2.7147,4.4875,3.7955,5.02,15.1516,8.0475,7.30042,15.1516,6.0,2010.0,2.0,1,0,5,4.185605199442489,0.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5,1,0,0,0,0,0,1,0,0,1,18.132998684833918,1,228,98159963.0
103,1.6024,4.4983,5.5444,8.7765,3.1747,3.3047,5.05972,8.7765,2.0,2010.0,1.0,0,0,5,2.049290427831058,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,1,18.826145858727198,1,213,140700000.0
104,3.067,3.4355,2.5043,2.7194,2.6988,7.26,3.7236,7.26,9.0,2010.0,3.0,0,0,2,1.7963547389087713,0.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,22,1,0,0,0,0,0,1,0,0,1,16.066802461833923,1,396,120000.0
97,3.4347,2.2706,1.7907,3.1747,5.5793,2.7929,3.12164,5.5793,7.0,2010.0,3.0,1,0,2,1.3150398010706748,0.2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,1,0,0,1,18.197537205138154,1,140,140073390.0
161,1.5153,1.4388,1.182,0.2187,3.1816,1.0199,1.4082,3.1816,5.0,2010.0,2.0,1,0,1,0.9759853994809554,0.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,0,0,1,0,0,1,16.380459992348886,1,460,754249.0
109,1.1114,4.2178,1.9247,5.4487,3.8992,0.1916,3.1364,5.4487,6.0,2010.0,2.0,1,0,3,1.8567759703313698,0.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,356,90029656.0
92,1.0308,3.5183,3.8074,7.8484,2.2168,3.5221,4.1826,7.8484,4.0,2010.0,2.0,0,0,4,1.914199000104221,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,16.860033043306743,1,320,49050886.0
114,0.7035,2.2706,0.709,2.3935,1.4511,4.2254,2.20992,4.2254,5.0,2010.0,2.0,1,0,1,1.1771246278962986,0.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0,0,1,0,0,1,15.424948670398354,1,351,20435.0
103,2.5819,1.045,2.5863,1.7603,1.4427,2.0152,1.7699000000000005,2.5863,6.0,2010.0,2.0,1,0,0,0.5214044610472757,0.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0,0,0,1,0,0,1,18.826145858727198,1,198,319713881.0
99,3.5502,5.9569,1.5487,1.709,1.5039,2.9089,2.72548,5.9569,7.0,2010.0,3.0,1,0,1,1.696232210989993,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,1,17.599700214609808,1,575,48200000.0
115,0.8773,4.2081,1.8954,0.6717,0.6586,0.5793,1.60262,4.2081,10.0,2010.0,4.0,0,0,1,1.3913458080577956,0.25,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,0,1,0,0,1,0,0.0,1,416,63027681.0
91,0.766,1.1845,27.8891,4.123,2.5182,3.0378,7.75052,27.8891,3.0,2010.0,1.0,0,0,3,10.1135634351894,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,14,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,194,3701600.0
133,1.5396,3.0788,2.2706,3.5067,4.9461,2.9368,3.3478000000000003,4.9461,11.0,2010.0,4.0,0,1,3,0.892351269400117,0.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,198,24172201.0
